"account_name","order_date"
Group 1 Automotive,2016-12-08 21:55:56.000
Guardian Life Ins. Co. of America,2013-12-06 13:14:47.000
Guardian Life Ins. Co. of America,2013-12-06 13:17:25.000
Guardian Life Ins. Co. of America,2014-01-05 05:52:57.000
Guardian Life Ins. Co. of America,2014-01-05 06:15:06.000
Guardian Life Ins. Co. of America,2014-02-03 07:13:06.000
Guardian Life Ins. Co. of America,2014-03-04 22:37:28.000
Guardian Life Ins. Co. of America,2014-04-02 18:55:19.000
Guardian Life Ins. Co. of America,2014-05-01 03:08:51.000
Guardian Life Ins. Co. of America,2014-05-31 06:19:14.000
Guardian Life Ins. Co. of America,2014-06-29 13:00:00.000
Guardian Life Ins. Co. of America,2014-07-29 21:20:29.000
Guardian Life Ins. Co. of America,2014-08-28 08:59:47.000
Guardian Life Ins. Co. of America,2014-08-28 09:15:04.000
Guardian Life Ins. Co. of America,2014-09-26 15:31:21.000
Guardian Life Ins. Co. of America,2014-09-26 15:48:53.000
Guardian Life Ins. Co. of America,2014-10-25 23:21:26.000
Guardian Life Ins. Co. of America,2014-10-25 23:27:54.000
Guardian Life Ins. Co. of America,2014-11-23 09:11:38.000
Guardian Life Ins. Co. of America,2014-11-23 09:16:50.000
Guardian Life Ins. Co. of America,2014-12-23 08:27:07.000
Guardian Life Ins. Co. of America,2014-12-23 08:47:28.000
Guardian Life Ins. Co. of America,2015-01-21 15:55:09.000
Guardian Life Ins. Co. of America,2015-02-19 18:07:57.000
Guardian Life Ins. Co. of America,2015-03-21 06:44:25.000
Guardian Life Ins. Co. of America,2015-03-21 06:53:55.000
Guardian Life Ins. Co. of America,2015-04-20 01:36:08.000
Guardian Life Ins. Co. of America,2015-04-20 01:43:21.000
Guardian Life Ins. Co. of America,2015-05-20 03:51:09.000
Guardian Life Ins. Co. of America,2015-05-20 04:09:05.000
Guardian Life Ins. Co. of America,2015-06-18 13:34:48.000
Guardian Life Ins. Co. of America,2015-06-18 13:35:11.000
Guardian Life Ins. Co. of America,2015-07-17 09:21:03.000
Guardian Life Ins. Co. of America,2015-07-17 09:34:25.000
Guardian Life Ins. Co. of America,2015-08-15 18:02:01.000
Guardian Life Ins. Co. of America,2015-08-15 18:05:23.000
Guardian Life Ins. Co. of America,2015-09-13 12:04:34.000
Guardian Life Ins. Co. of America,2015-10-13 14:15:39.000
Guardian Life Ins. Co. of America,2015-11-11 20:55:55.000
Guardian Life Ins. Co. of America,2015-11-11 20:58:32.000
HCA Holdings,2016-12-07 07:42:17.000
HCA Holdings,2016-12-07 08:07:13.000
HD Supply Holdings,2015-11-10 15:00:25.000
HD Supply Holdings,2015-12-10 16:40:49.000
HD Supply Holdings,2015-12-10 16:45:52.000
HD Supply Holdings,2016-01-08 09:20:59.000
HD Supply Holdings,2016-01-08 09:35:06.000
HD Supply Holdings,2016-02-07 14:58:48.000
HD Supply Holdings,2016-03-07 07:38:51.000
HD Supply Holdings,2016-03-07 07:44:04.000
HD Supply Holdings,2016-04-05 03:36:25.000
HD Supply Holdings,2016-04-05 03:48:33.000
HD Supply Holdings,2016-05-04 12:33:42.000
HD Supply Holdings,2016-06-03 22:14:38.000
HP,2016-01-24 19:29:16.000
HP,2016-01-24 19:41:50.000
HP,2016-02-23 10:13:07.000
HP,2016-02-23 10:30:36.000
HP,2016-03-23 21:33:31.000
HP,2016-04-22 03:09:53.000
HP,2016-05-21 23:11:38.000
HP,2016-05-21 23:21:14.000
HP,2016-06-20 21:28:14.000
HP,2016-06-20 21:35:43.000
HP,2016-07-19 07:24:11.000
HP,2016-07-19 07:34:17.000
HP,2016-08-18 16:04:15.000
HP,2016-09-17 05:09:45.000
HP,2016-10-16 19:21:13.000
HP,2016-10-16 19:29:55.000
HP,2016-11-15 20:44:15.000
HP,2016-12-15 20:49:47.000
Halliburton,2016-10-29 11:33:38.000
Halliburton,2016-10-29 11:44:44.000
Halliburton,2016-11-27 04:08:27.000
Halliburton,2016-11-27 04:17:14.000
Halliburton,2016-12-26 16:54:34.000
Halliburton,2016-12-26 17:09:25.000
Hartford Financial Services Group,2016-06-15 10:32:41.000
Hartford Financial Services Group,2016-07-15 21:05:09.000
Hartford Financial Services Group,2016-08-13 15:35:35.000
Hartford Financial Services Group,2016-09-12 15:48:56.000
Hartford Financial Services Group,2016-10-12 02:22:50.000
Hartford Financial Services Group,2016-10-12 02:29:24.000
Hartford Financial Services Group,2016-11-11 00:27:31.000
Hartford Financial Services Group,2016-11-11 00:27:50.000
Hartford Financial Services Group,2016-12-11 09:42:54.000
Hartford Financial Services Group,2016-12-11 09:51:09.000
Health Net,2016-04-19 03:11:52.000
Health Net,2016-05-19 16:23:22.000
Health Net,2016-06-18 00:46:46.000
Health Net,2016-06-18 01:06:53.000
Health Net,2016-07-17 13:03:19.000
Health Net,2016-08-16 04:54:34.000
Health Net,2016-08-16 04:55:44.000
Health Net,2016-09-14 00:44:14.000
Health Net,2016-10-13 18:12:24.000
Health Net,2016-11-12 02:58:08.000
Health Net,2016-11-12 03:04:51.000
Health Net,2016-12-11 22:14:23.000
Henry Schein,2016-09-23 18:12:03.000
Henry Schein,2016-09-23 18:34:03.000
Henry Schein,2016-10-23 04:45:28.000
Henry Schein,2016-10-23 04:50:37.000
Henry Schein,2016-11-21 05:08:29.000
Henry Schein,2016-11-21 05:25:15.000
Henry Schein,2016-12-20 20:36:05.000
Henry Schein,2016-12-20 20:50:40.000
Hertz Global Holdings,2016-10-20 09:31:44.000
Hertz Global Holdings,2016-10-20 09:53:46.000
Hertz Global Holdings,2016-11-19 08:22:40.000
Hertz Global Holdings,2016-11-19 08:27:46.000
Hertz Global Holdings,2016-12-19 04:12:18.000
Hilton Worldwide Holdings,2015-06-03 23:42:59.000
Hilton Worldwide Holdings,2015-07-02 18:14:21.000
Hilton Worldwide Holdings,2015-07-02 18:34:36.000
Hilton Worldwide Holdings,2015-07-31 21:38:47.000
Hilton Worldwide Holdings,2015-07-31 21:43:13.000
Hilton Worldwide Holdings,2015-08-30 22:00:43.000
Hilton Worldwide Holdings,2015-09-28 04:18:52.000
Hilton Worldwide Holdings,2015-09-28 04:28:00.000
Hilton Worldwide Holdings,2015-10-28 12:53:57.000
Hilton Worldwide Holdings,2015-10-28 12:55:32.000
Hilton Worldwide Holdings,2015-11-26 19:23:59.000
Hilton Worldwide Holdings,2015-12-25 06:03:09.000
Hilton Worldwide Holdings,2016-02-22 02:58:58.000
Hilton Worldwide Holdings,2016-02-22 03:26:38.000
Hilton Worldwide Holdings,2016-03-23 10:05:12.000
Hilton Worldwide Holdings,2016-03-23 10:21:15.000
Hilton Worldwide Holdings,2016-04-21 17:38:19.000
Hilton Worldwide Holdings,2016-05-21 14:32:23.000
Hilton Worldwide Holdings,2016-06-19 20:57:38.000
Hilton Worldwide Holdings,2016-07-19 19:01:03.000
Hilton Worldwide Holdings,2016-08-18 10:34:25.000
Hilton Worldwide Holdings,2016-09-17 14:44:49.000
Hilton Worldwide Holdings,2016-10-16 00:52:24.000
Hilton Worldwide Holdings,2016-10-16 01:04:22.000
Hilton Worldwide Holdings,2016-11-15 06:12:01.000
Hilton Worldwide Holdings,2016-11-15 06:25:29.000
Hilton Worldwide Holdings,2016-12-15 11:59:26.000
HollyFrontier,2016-03-01 18:34:56.000
HollyFrontier,2016-03-01 18:39:51.000
HollyFrontier,2016-03-30 07:50:22.000
HollyFrontier,2016-03-30 07:54:07.000
HollyFrontier,2016-04-28 11:40:49.000
HollyFrontier,2016-04-28 11:40:59.000
HollyFrontier,2016-05-28 23:18:45.000
HollyFrontier,2016-05-28 23:23:03.000
HollyFrontier,2016-06-26 18:56:25.000
HollyFrontier,2016-07-26 12:11:43.000
HollyFrontier,2016-07-26 12:28:46.000
HollyFrontier,2016-08-24 19:45:56.000
HollyFrontier,2016-09-22 14:53:30.000
HollyFrontier,2016-09-22 14:59:15.000
HollyFrontier,2016-10-22 16:09:25.000
HollyFrontier,2016-10-22 16:31:04.000
HollyFrontier,2016-11-21 21:33:37.000
HollyFrontier,2016-12-21 04:52:53.000
HollyFrontier,2016-12-21 04:58:15.000
Home Depot,2015-10-28 12:07:44.000
Home Depot,2015-11-26 06:17:51.000
Home Depot,2015-11-26 06:27:24.000
Honeywell International,2015-05-22 23:53:06.000
Honeywell International,2015-05-23 00:01:04.000
Honeywell International,2015-06-20 03:07:47.000
Honeywell International,2015-06-20 03:15:42.000
Honeywell International,2015-07-19 13:44:36.000
Honeywell International,2015-07-19 14:02:52.000
Honeywell International,2015-08-17 23:53:11.000
Honeywell International,2015-09-15 05:07:54.000
Honeywell International,2015-10-15 18:46:47.000
Honeywell International,2015-10-15 18:58:26.000
Honeywell International,2015-11-14 13:18:09.000
Honeywell International,2015-12-13 20:19:39.000
Honeywell International,2015-12-13 20:40:24.000
Honeywell International,2016-01-12 21:06:35.000
Honeywell International,2016-02-10 19:11:42.000
Honeywell International,2016-03-10 00:41:19.000
Honeywell International,2016-04-08 04:03:44.000
Honeywell International,2016-05-07 15:21:58.000
Honeywell International,2016-05-07 15:26:32.000
Honeywell International,2016-06-06 17:14:48.000
Honeywell International,2016-07-06 10:52:54.000
Honeywell International,2016-08-04 00:23:53.000
Honeywell International,2016-08-04 00:29:29.000
Honeywell International,2016-09-02 06:41:11.000
Honeywell International,2016-09-02 06:48:59.000
Honeywell International,2016-10-01 09:03:06.000
Honeywell International,2016-10-01 09:11:19.000
Honeywell International,2016-10-31 00:20:06.000
Honeywell International,2016-10-31 00:30:20.000
Honeywell International,2016-11-30 19:08:36.000
Honeywell International,2016-11-30 19:13:27.000
Honeywell International,2016-12-30 16:54:32.000
Hormel Foods,2015-10-18 14:14:35.000
Hormel Foods,2015-10-18 14:18:56.000
Hormel Foods,2015-11-17 13:49:35.000
Hormel Foods,2015-11-17 14:06:38.000
Hormel Foods,2015-12-16 04:06:00.000
Hormel Foods,2015-12-16 04:20:02.000
Hormel Foods,2016-01-15 20:03:23.000
Hormel Foods,2016-01-15 20:05:52.000
Hormel Foods,2016-02-13 23:40:27.000
Hormel Foods,2016-02-13 23:40:44.000
Hormel Foods,2016-03-13 07:59:16.000
Hormel Foods,2016-03-13 08:13:06.000
Hormel Foods,2016-04-11 09:01:29.000
Hormel Foods,2016-05-10 06:20:17.000
Hormel Foods,2016-06-08 03:05:43.000
Hormel Foods,2016-07-07 03:01:43.000
Hormel Foods,2016-08-05 05:32:12.000
Hormel Foods,2016-08-05 05:37:00.000
Hormel Foods,2016-09-04 23:13:02.000
Hormel Foods,2016-09-04 23:20:05.000
Hormel Foods,2016-10-04 06:12:21.000
Hormel Foods,2016-11-02 22:34:21.000
Hormel Foods,2016-11-02 22:41:14.000
Hormel Foods,2016-12-01 12:33:24.000
Hormel Foods,2016-12-31 08:55:57.000
Humana,2016-03-20 05:11:47.000
Humana,2016-04-19 02:12:35.000
Humana,2016-05-19 18:26:14.000
Humana,2016-06-18 05:50:37.000
Humana,2016-06-18 05:53:14.000
Humana,2016-07-17 07:45:55.000
Humana,2016-08-15 21:30:18.000
Humana,2016-09-14 03:51:18.000
Humana,2016-09-14 04:15:58.000
Humana,2016-10-14 14:58:06.000
Humana,2016-11-13 02:45:20.000
Humana,2016-11-13 02:49:59.000
Humana,2016-12-12 21:31:38.000
Humana,2016-12-12 21:47:44.000
Huntsman,2016-10-08 02:43:22.000
Huntsman,2016-10-08 02:55:08.000
Huntsman,2016-11-07 10:57:06.000
Huntsman,2016-11-07 11:02:05.000
Huntsman,2016-12-06 00:09:19.000
Huntsman,2016-12-06 00:15:51.000
IBM,2013-12-08 07:05:07.000
IBM,2013-12-08 07:11:38.000
IBM,2014-01-07 01:37:17.000
IBM,2014-01-07 01:37:46.000
IBM,2014-02-05 14:07:08.000
IBM,2014-02-05 14:07:38.000
IBM,2014-03-06 13:40:13.000
IBM,2014-03-06 13:40:13.000
IBM,2014-04-05 06:47:38.000
IBM,2014-05-04 11:56:46.000
IBM,2014-06-02 06:03:36.000
IBM,2014-07-01 10:22:50.000
IBM,2014-07-01 10:32:19.000
IBM,2014-07-31 13:21:10.000
IBM,2014-07-31 13:34:57.000
IBM,2014-08-30 04:30:04.000
IBM,2014-08-30 04:53:20.000
IBM,2014-09-29 06:52:17.000
IBM,2014-10-28 03:13:49.000
IBM,2014-10-28 03:15:54.000
IBM,2014-12-26 02:30:38.000
IBM,2014-12-26 02:39:41.000
IBM,2015-01-24 06:07:44.000
IBM,2015-01-24 06:09:29.000
IBM,2015-02-22 08:25:40.000
IBM,2015-03-23 01:15:50.000
IBM,2015-04-21 21:43:17.000
IBM,2015-05-21 10:19:45.000
IBM,2015-05-21 10:39:12.000
IBM,2015-06-20 05:49:05.000
IBM,2015-07-20 13:51:52.000
IBM,2015-07-20 13:52:39.000
IBM,2015-08-19 00:27:36.000
IBM,2015-09-17 13:49:20.000
IBM,2015-09-17 13:57:28.000
IBM,2015-10-16 21:21:12.000
IBM,2015-10-16 21:23:43.000
IBM,2015-11-14 06:15:54.000
IBM,2016-01-11 21:15:53.000
IBM,2016-01-11 21:20:36.000
IBM,2016-02-09 09:27:10.000
IBM,2016-02-09 09:32:05.000
IBM,2016-03-10 22:47:09.000
IBM,2016-03-10 23:02:11.000
IBM,2016-04-08 01:04:18.000
IBM,2016-04-08 01:13:05.000
IBM,2016-05-07 23:22:53.000
IBM,2016-05-07 23:29:57.000
IBM,2016-06-05 13:23:42.000
IBM,2016-07-04 20:43:26.000
IBM,2016-07-04 20:52:10.000
IBM,2016-08-02 06:15:58.000
IBM,2016-08-02 06:18:34.000
IBM,2016-09-01 00:12:05.000
IBM,2016-10-02 00:11:33.000
IBM,2016-10-31 04:50:05.000
IBM,2016-10-31 04:52:36.000
IBM,2016-11-29 21:01:59.000
IBM,2016-11-29 21:08:51.000
IBM,2016-12-29 01:40:19.000
INTL FCStone,2016-12-22 21:02:50.000
Icahn Enterprises,2016-04-26 08:49:41.000
Icahn Enterprises,2016-05-25 14:22:23.000
Icahn Enterprises,2016-06-23 22:03:26.000
Icahn Enterprises,2016-06-23 22:10:52.000
Icahn Enterprises,2016-07-22 18:21:37.000
Icahn Enterprises,2016-08-20 13:40:00.000
Icahn Enterprises,2016-09-18 23:39:46.000
Icahn Enterprises,2016-09-18 23:49:15.000
Icahn Enterprises,2016-10-18 16:50:49.000
Icahn Enterprises,2016-10-18 17:00:32.000
Icahn Enterprises,2016-11-17 02:59:22.000
Icahn Enterprises,2016-12-16 14:35:56.000
Illinois Tool Works,2013-12-31 12:58:47.000
Illinois Tool Works,2013-12-31 13:14:55.000
Illinois Tool Works,2014-01-29 16:10:51.000
Illinois Tool Works,2014-01-29 16:21:02.000
Illinois Tool Works,2014-02-27 12:11:47.000
Illinois Tool Works,2014-02-27 12:18:00.000
Illinois Tool Works,2014-03-29 07:42:07.000
Illinois Tool Works,2014-03-29 07:54:52.000
Illinois Tool Works,2014-04-27 18:29:13.000
Illinois Tool Works,2014-05-27 16:11:05.000
Illinois Tool Works,2014-05-27 16:27:38.000
Ingram Micro,2016-05-10 04:09:36.000
Ingram Micro,2016-06-09 19:26:44.000
Ingram Micro,2016-06-09 19:35:29.000
Ingram Micro,2016-08-07 15:57:59.000
Ingram Micro,2016-09-06 06:34:57.000
Ingram Micro,2016-10-05 10:21:02.000
Ingram Micro,2016-11-03 18:13:10.000
Ingram Micro,2016-12-02 05:56:42.000
Ingram Micro,2016-12-31 13:56:33.000
Intel,2015-01-30 04:56:18.000
Intel,2015-01-30 05:14:23.000
Intel,2015-03-01 04:04:37.000
Intel,2015-03-01 04:20:25.000
Intel,2015-03-31 18:31:01.000
Intel,2015-04-29 00:56:05.000
Intel,2015-04-29 00:58:33.000
Intel,2015-05-28 08:41:55.000
Intel,2015-05-28 08:47:41.000
Intel,2015-06-26 22:45:57.000
Intel,2015-06-26 22:56:45.000
Intel,2015-07-25 03:46:29.000
Intel,2015-07-25 03:53:22.000
Intel,2015-08-23 00:27:36.000
Intel,2015-08-23 00:31:35.000
Intel,2015-09-21 00:25:42.000
Intel,2015-10-21 17:19:13.000
Intel,2015-10-21 17:19:22.000
Intel,2015-11-19 08:55:20.000
Intel,2015-11-19 09:10:10.000
Intel,2015-12-19 02:48:36.000
Intel,2015-12-19 02:54:44.000
Intel,2016-01-17 13:08:19.000
Intel,2016-01-17 13:22:55.000
Intel,2016-02-15 11:48:02.000
Intel,2016-02-15 11:48:24.000
Intel,2016-03-15 05:59:09.000
Intel,2016-03-15 06:13:49.000
Intel,2016-04-14 23:56:35.000
Intel,2016-04-14 23:59:50.000
Intel,2016-05-14 04:33:11.000
Intel,2016-06-12 10:28:25.000
Intel,2016-07-11 09:43:54.000
Intel,2016-07-11 09:54:38.000
Intel,2016-08-09 09:46:51.000
Intel,2016-09-08 14:25:45.000
Intel,2016-09-08 14:32:39.000
Intel,2016-10-07 21:16:34.000
Intel,2016-11-05 14:28:53.000
Intel,2016-11-05 14:36:17.000
Intel,2016-12-05 01:10:57.000
Intel,2016-12-05 01:27:01.000
International Paper,2016-06-03 03:00:33.000
International Paper,2016-07-03 21:23:42.000
International Paper,2016-07-03 21:42:19.000
International Paper,2016-08-02 07:58:33.000
International Paper,2016-08-31 17:09:28.000
International Paper,2016-08-31 17:13:20.000
International Paper,2016-09-30 09:28:39.000
International Paper,2016-09-30 09:42:13.000
International Paper,2016-10-29 21:56:24.000
International Paper,2016-10-29 22:08:34.000
International Paper,2016-11-28 03:27:58.000
International Paper,2016-11-28 03:37:13.000
International Paper,2016-12-27 09:37:17.000
International Paper,2016-12-27 09:44:11.000
J.C. Penney,2016-03-07 22:24:42.000
J.C. Penney,2016-04-06 18:53:21.000
J.C. Penney,2016-04-06 18:58:27.000
J.C. Penney,2016-05-06 16:19:43.000
J.P. Morgan Chase,2015-01-20 10:54:29.000
J.P. Morgan Chase,2015-02-18 15:41:25.000
J.P. Morgan Chase,2015-03-19 12:18:21.000
J.P. Morgan Chase,2015-03-19 12:37:55.000
J.P. Morgan Chase,2015-04-17 11:41:57.000
J.P. Morgan Chase,2015-04-17 11:44:48.000
J.P. Morgan Chase,2015-05-16 19:44:32.000
J.P. Morgan Chase,2015-05-16 19:53:47.000
J.P. Morgan Chase,2015-06-15 08:14:22.000
J.P. Morgan Chase,2015-06-15 08:23:00.000
J.P. Morgan Chase,2015-07-15 07:31:59.000
J.P. Morgan Chase,2015-07-15 07:36:48.000
J.P. Morgan Chase,2015-08-14 09:48:11.000
J.P. Morgan Chase,2015-08-14 09:55:14.000
J.P. Morgan Chase,2015-09-12 17:54:40.000
J.P. Morgan Chase,2015-10-11 13:32:14.000
J.P. Morgan Chase,2015-11-09 23:30:42.000
J.P. Morgan Chase,2015-11-09 23:51:15.000
J.P. Morgan Chase,2015-12-08 16:38:40.000
J.P. Morgan Chase,2015-12-08 16:42:52.000
J.P. Morgan Chase,2016-01-06 20:38:49.000
J.P. Morgan Chase,2016-01-06 20:57:34.000
J.P. Morgan Chase,2016-02-04 20:12:53.000
J.P. Morgan Chase,2016-02-04 20:17:54.000
J.P. Morgan Chase,2016-03-04 19:49:15.000
J.P. Morgan Chase,2016-03-04 19:58:40.000
J.P. Morgan Chase,2016-04-03 19:34:42.000
J.P. Morgan Chase,2016-05-03 07:17:08.000
J.P. Morgan Chase,2016-05-03 07:28:15.000
J.P. Morgan Chase,2016-06-01 21:30:48.000
J.P. Morgan Chase,2016-06-01 21:34:56.000
J.P. Morgan Chase,2016-06-30 15:16:45.000
J.P. Morgan Chase,2016-07-29 23:05:35.000
J.P. Morgan Chase,2016-07-29 23:06:16.000
J.P. Morgan Chase,2016-08-27 07:52:54.000
J.P. Morgan Chase,2016-08-27 08:04:03.000
J.P. Morgan Chase,2016-09-26 18:21:16.000
J.P. Morgan Chase,2016-09-26 18:25:38.000
J.P. Morgan Chase,2016-10-26 08:45:50.000
J.P. Morgan Chase,2016-11-25 08:10:12.000
J.P. Morgan Chase,2016-11-25 08:25:45.000
J.P. Morgan Chase,2016-12-24 21:02:40.000
J.P. Morgan Chase,2016-12-24 21:14:21.000
Jabil Circuit,2013-12-19 17:36:09.000
Jabil Circuit,2013-12-19 17:37:45.000
Jabil Circuit,2014-01-17 12:15:05.000
Jabil Circuit,2014-02-16 07:58:14.000
Jabil Circuit,2014-02-16 08:25:44.000
Jabil Circuit,2014-03-18 14:16:18.000
Jabil Circuit,2014-03-18 14:20:52.000
Jabil Circuit,2014-04-16 06:24:45.000
Jabil Circuit,2014-04-16 06:48:28.000
Jabil Circuit,2014-05-16 01:20:48.000
Jabil Circuit,2014-05-16 01:22:45.000
Jabil Circuit,2014-06-15 11:33:45.000
Jabil Circuit,2014-06-15 11:35:59.000
Jabil Circuit,2014-07-15 00:26:39.000
Jabil Circuit,2014-07-15 00:30:48.000
Jabil Circuit,2014-08-15 00:16:55.000
Jabil Circuit,2014-08-15 00:20:48.000
Jabil Circuit,2014-09-12 12:39:15.000
Jabil Circuit,2014-09-12 13:03:17.000
Jabil Circuit,2014-10-11 11:10:05.000
Jabil Circuit,2014-10-11 11:12:16.000
Jabil Circuit,2014-11-09 19:34:43.000
Jacobs Engineering Group,2016-04-04 23:04:14.000
Jacobs Engineering Group,2016-04-04 23:05:29.000
Jacobs Engineering Group,2016-05-03 03:26:51.000
Jacobs Engineering Group,2016-05-03 03:35:52.000
Jacobs Engineering Group,2016-06-02 00:40:26.000
Jacobs Engineering Group,2016-06-02 00:41:26.000
Jacobs Engineering Group,2016-07-01 10:04:41.000
Jacobs Engineering Group,2016-07-01 10:16:00.000
Jacobs Engineering Group,2016-07-30 02:10:16.000
Jacobs Engineering Group,2016-07-30 02:10:36.000
Jacobs Engineering Group,2016-08-29 15:09:17.000
Jacobs Engineering Group,2016-09-28 02:09:52.000
Jacobs Engineering Group,2016-10-28 19:32:31.000
Jacobs Engineering Group,2016-10-28 19:53:36.000
Jacobs Engineering Group,2016-11-26 06:31:57.000
Jacobs Engineering Group,2016-11-26 06:56:12.000
Jacobs Engineering Group,2016-12-26 05:54:34.000
Jarden,2014-12-14 20:24:35.000
Jarden,2015-01-13 04:10:31.000
Jarden,2015-01-13 04:32:02.000
Jarden,2015-02-12 02:29:54.000
Jarden,2015-03-14 13:36:41.000
Jarden,2015-04-12 18:12:42.000
Jarden,2015-05-11 08:48:50.000
Jarden,2015-06-10 08:16:38.000
Jarden,2015-06-10 08:39:58.000
Jarden,2015-07-10 23:07:14.000
Jarden,2015-07-10 23:15:10.000
Jarden,2015-08-09 18:10:51.000
Jarden,2015-08-09 18:15:40.000
Jarden,2015-09-08 17:10:32.000
Jarden,2015-09-08 17:10:32.000
Jarden,2015-10-07 07:24:24.000
Jarden,2015-10-07 07:36:29.000
Jarden,2015-11-05 04:24:57.000
Jarden,2015-12-05 21:22:38.000
Jarden,2015-12-05 21:26:42.000
Jarden,2016-01-04 09:39:13.000
Jarden,2016-01-04 09:47:08.000
Jarden,2016-02-02 14:13:55.000
Jarden,2016-02-02 14:14:49.000
Jarden,2016-03-03 09:13:19.000
Jarden,2016-03-03 09:25:58.000
Jarden,2016-04-01 16:51:01.000
Jarden,2016-05-01 03:20:40.000
Jarden,2016-05-01 03:35:32.000
Jarden,2016-05-30 13:45:22.000
Jarden,2016-05-30 13:46:54.000
Jarden,2016-06-28 15:15:36.000
Jarden,2016-06-28 15:34:56.000
Jarden,2016-07-27 02:25:53.000
Jarden,2016-07-27 02:41:15.000
Jarden,2016-08-25 09:21:49.000
Jarden,2016-08-25 09:41:59.000
Jarden,2016-09-23 02:12:11.000
Jarden,2016-10-22 09:11:35.000
Jarden,2016-10-22 09:20:44.000
Jarden,2016-11-20 06:10:00.000
Jarden,2016-12-20 20:28:46.000
Jarden,2016-12-20 20:45:16.000
Johnson & Johnson,2016-11-12 12:18:15.000
Johnson & Johnson,2016-11-12 12:27:19.000
Johnson & Johnson,2016-12-11 17:58:11.000
Johnson & Johnson,2016-12-11 18:14:15.000
Johnson Controls,2016-01-13 11:46:49.000
Johnson Controls,2016-01-13 12:00:32.000
Johnson Controls,2016-02-11 05:04:25.000
Johnson Controls,2016-02-11 05:07:37.000
Johnson Controls,2016-03-11 21:22:53.000
Johnson Controls,2016-04-10 11:22:43.000
Johnson Controls,2016-05-10 09:33:38.000
Johnson Controls,2016-05-10 09:35:41.000
Johnson Controls,2016-06-09 21:37:14.000
Johnson Controls,2016-07-08 20:45:56.000
Johnson Controls,2016-07-08 20:52:42.000
Johnson Controls,2016-08-06 11:29:09.000
Johnson Controls,2016-08-06 11:45:33.000
Johnson Controls,2016-09-05 06:06:40.000
Johnson Controls,2016-09-05 06:08:52.000
Johnson Controls,2016-10-04 00:34:26.000
Johnson Controls,2016-11-03 21:12:45.000
Johnson Controls,2016-12-02 17:42:38.000
Johnson Controls,2016-12-02 17:46:01.000
Johnson Controls,2016-12-31 07:05:10.000
KKR,2014-08-25 04:07:47.000
KKR,2014-08-25 04:09:22.000
KKR,2014-09-23 01:41:51.000
KKR,2014-09-23 01:42:23.000
KKR,2014-10-23 21:23:14.000
KKR,2014-10-23 21:28:06.000
KKR,2014-11-22 07:56:39.000
KKR,2014-11-22 08:02:53.000
KKR,2014-12-22 02:14:28.000
KKR,2014-12-22 02:23:22.000
KKR,2015-01-20 02:42:54.000
KKR,2015-01-20 02:45:40.000
KKR,2015-02-18 09:23:31.000
KKR,2015-02-18 09:25:34.000
KKR,2015-03-20 04:32:19.000
KKR,2015-03-20 04:35:07.000
KKR,2015-04-18 00:16:47.000
KKR,2015-04-18 00:34:45.000
KKR,2015-05-17 13:24:14.000
KKR,2015-05-17 13:41:54.000
KKR,2015-06-16 15:23:06.000
KKR,2015-06-16 15:25:28.000
KKR,2015-07-15 17:12:11.000
KKR,2015-07-15 17:32:19.000
KKR,2015-08-14 05:18:44.000
KKR,2015-09-12 22:06:44.000
KKR,2015-09-12 22:23:25.000
KKR,2015-10-11 05:19:12.000
KKR,2015-10-11 05:22:47.000
KKR,2015-11-09 09:19:33.000
KKR,2015-11-09 09:30:26.000
KKR,2015-12-08 08:19:39.000
KKR,2015-12-08 08:20:02.000
KKR,2016-01-06 23:56:04.000
KKR,2016-01-07 00:09:55.000
KKR,2016-02-04 20:48:16.000
KKR,2016-02-04 21:12:41.000
KKR,2016-03-05 13:19:07.000
KKR,2016-04-04 13:22:15.000
KKR,2016-05-03 09:43:00.000
KKR,2016-06-01 05:31:52.000
KKR,2016-06-01 05:36:30.000
KKR,2016-07-01 11:07:48.000
KKR,2016-07-01 11:10:00.000
KKR,2016-07-30 10:34:46.000
KKR,2016-07-30 10:38:37.000
KKR,2016-08-28 13:11:30.000
KKR,2016-08-28 13:14:18.000
KKR,2016-09-26 08:26:31.000
KKR,2016-09-26 08:44:11.000
KKR,2016-10-26 06:15:49.000
KKR,2016-11-24 16:17:22.000
KKR,2016-11-24 16:28:38.000
KKR,2016-12-23 17:23:04.000
KKR,2016-12-23 17:36:00.000
Kellogg,2015-02-06 11:56:14.000
Kellogg,2015-03-07 17:23:57.000
Kellogg,2015-03-07 17:27:37.000
Kellogg,2015-04-06 06:36:13.000
Kellogg,2015-04-06 06:40:26.000
Kellogg,2015-05-06 02:12:45.000
Kellogg,2015-06-04 11:10:42.000
Kellogg,2015-07-04 02:49:31.000
Kellogg,2015-08-03 20:01:02.000
Kellogg,2015-08-03 20:20:04.000
Kellogg,2015-09-01 10:51:48.000
Kellogg,2015-09-01 11:05:48.000
Kellogg,2015-10-01 01:01:02.000
Kellogg,2015-10-01 01:11:26.000
Kellogg,2015-10-30 20:37:28.000
Kellogg,2015-11-29 19:12:25.000
Kellogg,2015-12-29 04:56:03.000
Kellogg,2015-12-29 04:57:41.000
Kellogg,2016-01-28 02:27:35.000
Kellogg,2016-02-27 04:29:17.000
Kellogg,2016-03-27 09:46:53.000
Kellogg,2016-03-27 09:59:17.000
